t_pfa,I_pfa,V_pfa
0.000717,29.150390625,-0.2155517578125
0.000718,29.052734375,-0.22148437499999998
0.000719,28.90625,-0.22642822265624998
0.00072,28.857421875,-0.23038330078125
0.000721,28.7109375,-0.23433837890624998
0.000722,28.61328125,-0.24027099609375
0.000723,28.515625,-0.24521484375
0.000724,28.369140625,-0.2511474609375
0.000725,28.271484375,-0.25806884765625
0.000726,28.173828125,-0.26400146484375
0.000727,28.076171875,-0.26795654296875
0.000728,27.9296875,-0.27191162109375
0.000729,27.783203125,-0.27685546875
0.00073,27.685546875,-0.28179931640625
0.000731,27.5390625,-0.28575439453125
0.000732,27.44140625,-0.29267578125
0.000733,27.294921875,-0.29761962890625
0.000734,27.197265625,-0.3025634765625
0.000735,27.05078125,-0.3065185546875
0.000736,26.904296875,-0.3104736328125
0.000737,26.806640625,-0.31442871093749997
0.000738,26.66015625,-0.3183837890625
0.000739,26.5625,-0.32332763671875
0.00074,26.416015625,-0.32926025390624997
0.000741,26.26953125,-0.33420410156249997
0.000742,26.123046875,-0.33717041015625
0.000743,25.9765625,-0.34112548828125
0.000744,25.830078125,-0.34508056640625
0.000745,25.68359375,-0.34705810546875
0.000746,25.5859375,-0.352001953125
0.000747,25.390625,-0.35694580078125
0.000748,25.1953125,-0.36090087890625
0.000749,25.09765625,-0.3658447265625
0.00075,24.951171875,-0.3697998046875
0.000751,24.8046875,-0.37177734375
0.000752,24.658203125,-0.37474365234375
0.000753,24.51171875,-0.37968749999999996
0.000754,24.4140625,-0.38265380859375
0.000755,24.21875,-0.38957519531249996
0.000756,24.12109375,-0.39254150390625
0.000757,23.92578125,-0.39451904296874996
0.000758,23.73046875,-0.3955078125
0.000759,23.583984375,-0.3955078125
0.00076,23.4375,-0.40045166015625
0.000761,23.291015625,-0.40341796874999997
0.000762,23.14453125,-0.407373046875
0.000763,22.900390625,-0.40935058593749996
0.000764,22.8515625,-0.411328125
0.000765,22.65625,-0.41231689453125
0.000766,22.55859375,-0.4172607421875
0.000767,22.75390625,-0.4172607421875
0.000768,22.314453125,-0.41824951171874997
0.000769,22.119140625,-0.42022705078125
0.00077,21.97265625,-0.42418212890624996
0.000771,21.728515625,-0.42912597656249996
0.000772,21.630859375,-0.43011474609375
0.000773,21.435546875,-0.431103515625
0.000774,21.2890625,-0.43011474609375
0.000775,21.142578125,-0.43308105468749997
0.000776,20.99609375,-0.43406982421874996
0.000777,20.849609375,-0.4370361328125
0.000778,20.654296875,-0.44000244140625
0.000779,20.556640625,-0.44197998046875
0.00078,20.41015625,-0.44296874999999997
0.000781,20.263671875,-0.44296874999999997
0.000782,20.166015625,-0.44197998046875
0.000783,19.970703125,-0.44296874999999997
0.000784,19.873046875,-0.44395751953124996
0.000785,19.677734375,-0.44791259765624997
0.000786,19.53125,-0.44791259765624997
0.000787,19.384765625,-0.44890136718749996
0.000788,19.23828125,-0.44791259765624997
0.000789,19.189453125,-0.446923828125
0.00079,18.994140625,-0.44791259765624997
0.000791,18.84765625,-0.44791259765624997
0.000792,18.75,-0.44989013671875
0.000793,18.65234375,-0.45186767578125
0.000794,18.505859375,-0.45087890625
0.000795,18.359375,-0.45087890625
0.000796,18.26171875,-0.44791259765624997
0.000797,18.06640625,-0.44890136718749996
0.000798,17.96875,-0.44791259765624997
0.000799,17.87109375,-0.44989013671875
0.0008,17.7734375,-0.45087890625
0.000801,17.626953125,-0.44989013671875
0.000802,17.529296875,-0.44890136718749996
0.000803,17.3828125,-0.446923828125
0.000804,17.28515625,-0.44593505859375
0.000805,17.138671875,-0.44593505859375
0.000806,17.041015625,-0.44395751953124996
0.000807,16.89453125,-0.44593505859375
0.000808,16.845703125,-0.4449462890625
0.000809,16.69921875,-0.44395751953124996
0.00081,16.6015625,-0.44197998046875
0.000811,16.552734375,-0.43901367187499996
0.000812,16.40625,-0.43802490234374997
0.000813,16.30859375,-0.43802490234374997
0.000814,16.2109375,-0.43802490234374997
0.000815,16.11328125,-0.4370361328125
0.000816,16.015625,-0.43505859375
0.000817,15.91796875,-0.43209228515625
0.000818,15.8203125,-0.43011474609375
0.000819,15.72265625,-0.42813720703124997
0.00082,15.625,-0.42615966796875
0.000821,15.52734375,-0.42615966796875
0.000822,15.4296875,-0.4251708984375
0.000823,15.380859375,-0.42418212890624996
0.000824,15.283203125,-0.42022705078125
0.000825,15.185546875,-0.4172607421875
0.000826,15.087890625,-0.415283203125
0.000827,15.0390625,-0.41330566406249997
0.000828,14.94140625,-0.41330566406249997
0.000829,14.84375,-0.411328125
0.00083,14.794921875,-0.40935058593749996
0.000831,14.697265625,-0.40440673828124996
0.000832,14.599609375,-0.4014404296875
0.000833,14.55078125,-0.39946289062499996
0.000834,14.453125,-0.3955078125
0.000835,14.404296875,-0.3955078125
0.000836,14.35546875,-0.39254150390625
0.000837,14.2578125,-0.39056396484375
0.000838,14.208984375,-0.3856201171875
0.000839,14.111328125,-0.38265380859375
0.00084,14.0625,-0.38067626953125
0.000841,13.916015625,-0.37672119140625
0.000842,13.916015625,-0.375732421875
0.000843,13.818359375,-0.37375488281249997
0.000844,13.720703125,-0.37078857421875
0.000845,13.671875,-0.3658447265625
0.000846,13.57421875,-0.36287841796875
0.000847,13.525390625,-0.35892333984374997
0.000848,13.4765625,-0.35694580078125
0.000849,13.427734375,-0.35496826171875
0.00085,13.37890625,-0.352001953125
0.000851,13.28125,-0.34705810546875
0.000852,13.18359375,-0.34310302734375
0.000853,13.134765625,-0.34013671875
0.000854,13.037109375,-0.33717041015625
0.000855,13.037109375,-0.33420410156249997
0.000856,12.939453125,-0.3322265625
0.000857,12.841796875,-0.32926025390624997
0.000858,12.79296875,-0.32332763671875
0.000859,12.744140625,-0.31937255859374997
0.00086,12.646484375,-0.31640625
0.000861,12.59765625,-0.312451171875
0.000862,12.548828125,-0.31146240234375
0.000863,12.451171875,-0.30750732421875
0.000864,12.40234375,-0.3025634765625
0.000865,12.353515625,-0.2986083984375
0.000866,12.353515625,-0.29267578125
0.000867,12.255859375,-0.2906982421875
0.000868,12.20703125,-0.2867431640625
0.000869,12.060546875,-0.28575439453125
0.00087,12.060546875,-0.28179931640625
0.000871,11.962890625,-0.27586669921875
0.000872,11.9140625,-0.27191162109375
0.000873,11.865234375,-0.26795654296875
0.000874,11.767578125,-0.26400146484375
0.000875,11.767578125,-0.26103515625
0.000876,11.669921875,-0.25806884765625
0.000877,11.572265625,-0.25510253906249997
0.000878,11.572265625,-0.24818115234375
0.000879,11.42578125,-0.24422607421874998
0.00088,11.42578125,-0.24027099609375
0.000881,11.328125,-0.23631591796874998
0.000882,11.279296875,-0.2353271484375
0.000883,11.279296875,-0.23137207031249998
0.000884,11.181640625,-0.2274169921875
0.000885,11.083984375,-0.22148437499999998
0.000886,11.03515625,-0.21654052734374998
0.000887,11.03515625,-0.21357421875
0.000888,10.986328125,-0.20961914062499998
0.000889,10.888671875,-0.2076416015625
0.00089,10.888671875,-0.2036865234375
0.000891,10.83984375,-0.19775390625
0.000892,10.7421875,-0.19281005859375
0.000893,10.693359375,-0.18885498046875
0.000894,10.64453125,-0.185888671875
0.000895,10.595703125,-0.18292236328125
0.000896,10.546875,-0.17896728515625
0.000897,10.498046875,-0.1740234375
0.000898,10.44921875,-0.16907958984375
0.000899,10.400390625,-0.16512451171875
0.0009,10.3515625,-0.16116943359375
0.000901,10.302734375,-0.1601806640625
0.000902,10.302734375,-0.1562255859375
0.000903,10.25390625,-0.15128173828125
0.000904,10.205078125,-0.14534912109375
0.000905,10.15625,-0.14238281249999998
0.000906,10.15625,-0.138427734375
0.000907,10.05859375,-0.13447265625
0.000908,10.05859375,-0.13249511718749998
0.000909,10.009765625,-0.1285400390625
0.00091,9.9609375,-0.12359619140625
0.000911,9.9609375,-0.11766357421875
0.000912,9.86328125,-0.11469726562499999
0.000913,9.86328125,-0.11074218749999999
0.000914,9.814453125,-0.10975341796874999
0.000915,9.814453125,-0.10579833984374999
0.000916,9.765625,-0.10085449218749999
0.000917,9.765625,-0.09591064453124999
0.000918,9.716796875,-0.09195556640625
0.000919,9.66796875,-0.0889892578125
0.00092,9.66796875,-0.08701171875
0.000921,9.66796875,-0.083056640625
0.000922,9.66796875,-0.0791015625
0.000923,9.66796875,-0.07415771484375
0.000924,9.66796875,-0.07020263671875
0.000925,9.619140625,-0.06624755859374999
0.000926,9.66796875,-0.06427001953125
0.000927,9.619140625,-0.0613037109375
0.000928,9.619140625,-0.05833740234375
0.000929,9.619140625,-0.0533935546875
0.00093,9.5703125,-0.04844970703125
0.000931,9.5703125,-0.0415283203125
0.000932,9.619140625,-0.0158203125
0.000933,9.5703125,0.01680908203125
0.000934,9.5703125,-0.0098876953125
0.000935,9.5703125,-0.017797851562499998
0.000936,9.5703125,-0.0217529296875
0.000937,9.619140625,-0.0217529296875
0.000938,9.619140625,-0.019775390625
0.000939,9.619140625,-0.019775390625
0.00094,9.66796875,-0.017797851562499998
0.000941,9.66796875,-0.01285400390625
0.000942,9.66796875,-0.0098876953125
0.000943,9.716796875,-0.00494384765625
0.000944,9.716796875,-0.0029663085937499997
0.000945,9.765625,-0.0019775390625
0.000946,9.716796875,0.00098876953125
0.000947,9.765625,0.0029663085937499997
0.000948,9.765625,0.00791015625
0.000949,9.814453125,0.011865234374999999
0.00095,9.86328125,0.01483154296875
0.000951,9.86328125,0.01680908203125
0.000952,9.912109375,0.01878662109375
0.000953,10.009765625,0.02669677734375
0.000954,9.9609375,0.0296630859375
0.000955,10.05859375,0.03065185546875
0.000956,10.05859375,0.03460693359375
0.000957,10.05859375,0.035595703124999996
0.000958,10.05859375,0.0375732421875
0.000959,10.107421875,0.0375732421875
0.00096,10.15625,0.03856201171875
0.000961,10.205078125,0.0415283203125
0.000962,10.25390625,0.04449462890625
0.000963,10.25390625,0.04844970703125
0.000964,10.3515625,0.050427246093749996
0.000965,10.400390625,0.05438232421875
0.000966,10.3515625,0.0533935546875
0.000967,10.400390625,0.05438232421875
0.000968,10.44921875,0.047460937499999994
0.000969,10.546875,0.0494384765625
0.00097,10.546875,0.050427246093749996
0.000971,10.64453125,0.051416015625
0.000972,10.64453125,0.0533935546875
0.000973,10.64453125,0.0533935546875
0.000974,10.7421875,0.052404785156249994
0.000975,10.7421875,0.0494384765625
0.000976,10.7421875,0.052404785156249994
0.000977,10.83984375,0.057348632812499994
0.000978,10.83984375,0.067236328125
0.000979,10.986328125,0.07415771484375
0.00098,10.986328125,0.0791015625
0.000981,10.986328125,0.0791015625
0.000982,10.9375,0.08206787109375
0.000983,11.083984375,0.08107910156249999
0.000984,11.1328125,0.083056640625
0.000985,11.181640625,0.08404541015625
0.000986,11.23046875,0.08602294921874999
0.000987,11.279296875,0.0889892578125
0.000988,11.279296875,0.0889892578125
0.000989,10.595703125,0.08701171875
0.00099,11.572265625,0.08800048828125
0.000991,11.5234375,0.09195556640625
0.000992,11.572265625,0.09195556640625
0.000993,11.572265625,0.09591064453124999
0.000994,11.62109375,0.098876953125
0.000995,11.62109375,0.10085449218749999
0.000996,11.669921875,0.10184326171875
0.000997,11.62109375,0.10184326171875
0.000998,11.669921875,0.10085449218749999
0.000999,11.669921875,0.09986572265624999
0.001,11.767578125,0.09986572265624999
0.001001,11.767578125,0.10085449218749999
0.001002,11.767578125,0.10184326171875
0.001003,11.81640625,0.10382080078125
0.001004,11.81640625,0.10382080078125
0.001005,11.865234375,0.10382080078125
0.001006,11.9140625,0.10579833984374999
0.001007,11.865234375,0.10382080078125
0.001008,11.962890625,0.10382080078125
0.001009,11.962890625,0.10480957031249999
0.00101,12.01171875,0.10579833984374999
0.001011,12.060546875,0.10777587890625
0.001012,12.060546875,0.1087646484375
0.001013,12.060546875,0.10777587890625
0.001014,12.158203125,0.10777587890625
0.001015,12.109375,0.106787109375
0.001016,12.158203125,0.10579833984374999
0.001017,12.158203125,0.10579833984374999
0.001018,12.158203125,0.10579833984374999
0.001019,12.158203125,0.106787109375
0.00102,12.255859375,0.11173095703125
0.001021,12.255859375,0.11568603515624999
0.001022,12.255859375,0.10975341796874999
0.001023,12.3046875,0.10777587890625
0.001024,12.255859375,0.10777587890625
0.001025,12.3046875,0.10382080078125
0.001026,12.3046875,0.10480957031249999
0.001027,12.3046875,0.10382080078125
0.001028,12.353515625,0.10579833984374999
0.001029,12.353515625,0.10382080078125
0.00103,12.353515625,0.10579833984374999
0.001031,12.353515625,0.10480957031249999
0.001032,12.353515625,0.10184326171875
0.001033,12.353515625,0.09986572265624999
0.001034,12.353515625,0.09986572265624999
0.001035,12.353515625,0.09492187499999999
0.001036,12.353515625,0.09788818359375
0.001037,12.40234375,0.098876953125
0.001038,12.40234375,0.098876953125
0.001039,12.40234375,0.098876953125
0.00104,12.451171875,0.09591064453124999
0.001041,12.40234375,0.09492187499999999
0.001042,12.451171875,0.0929443359375
0.001043,12.40234375,0.09393310546875
0.001044,12.40234375,0.0929443359375
0.001045,12.40234375,0.0929443359375
0.001046,12.451171875,0.09195556640625
0.001047,12.451171875,0.08997802734375
0.001048,12.40234375,0.0889892578125
0.001049,12.451171875,0.08602294921874999
0.00105,12.451171875,0.08404541015625
0.001051,12.40234375,0.0850341796875
0.001052,12.40234375,0.08404541015625
0.001053,12.451171875,0.08404541015625
0.001054,12.451171875,0.083056640625
0.001055,12.451171875,0.08107910156249999
0.001056,12.40234375,0.07811279296875
0.001057,12.451171875,0.075146484375
0.001058,12.40234375,0.07415771484375
0.001059,12.40234375,0.0731689453125
0.00106,12.40234375,0.0731689453125
0.001061,12.40234375,0.0731689453125
0.001062,12.451171875,0.07218017578125
0.001063,12.353515625,0.07020263671875
0.001064,12.353515625,0.06822509765625
0.001065,12.353515625,0.0652587890625
0.001066,12.40234375,0.06328125
0.001067,12.353515625,0.062292480468749994
0.001068,12.353515625,0.0613037109375
0.001069,12.353515625,0.060314941406249996
0.00107,12.353515625,0.059326171875
0.001071,12.353515625,0.05833740234375
0.001072,12.353515625,0.055371093749999996
0.001073,12.3046875,0.052404785156249994
0.001074,12.3046875,0.045483398437499996
0.001075,12.3046875,0.04844970703125
0.001076,12.353515625,0.04647216796875
0.001077,12.353515625,0.047460937499999994
0.001078,12.3046875,0.04844970703125
0.001079,12.3046875,0.047460937499999994
0.00108,12.353515625,0.047460937499999994
0.001081,12.3046875,0.045483398437499996
0.001082,12.255859375,0.043505859375
0.001083,12.255859375,0.04449462890625
0.001084,12.255859375,0.043505859375
0.001085,12.255859375,0.045483398437499996
0.001086,12.255859375,0.04647216796875
0.001087,12.255859375,0.04647216796875
0.001088,12.20703125,0.045483398437499996
0.001089,12.255859375,0.04449462890625
0.00109,12.255859375,0.03262939453125
0.001091,12.20703125,0.0257080078125
0.001092,12.158203125,0.022741699218749998
0.001093,12.158203125,0.019775390625
0.001094,12.158203125,0.01680908203125
0.001095,12.158203125,0.01483154296875
0.001096,12.158203125,0.01285400390625
0.001097,12.158203125,0.008898925781249999
0.001098,12.158203125,0.0069213867187499995
0.001099,12.060546875,0.00494384765625
0.0011,12.109375,0.003955078125
0.001101,12.060546875,0.0029663085937499997
0.001102,12.060546875,0.00098876953125
0.001103,12.060546875,-0.00098876953125
0.001104,12.060546875,-0.0029663085937499997
0.001105,12.060546875,-0.00494384765625
0.001106,12.01171875,-0.00791015625
0.001107,11.962890625,-0.01087646484375
0.001108,11.962890625,-0.011865234374999999
0.001109,11.962890625,-0.013842773437499999
0.00111,11.9140625,-0.013842773437499999
0.001111,11.9140625,-0.0158203125
0.001112,11.865234375,-0.01878662109375
0.001113,11.865234375,-0.019775390625
0.001114,11.865234375,-0.023730468749999997
0.001115,11.81640625,-0.0257080078125
0.001116,11.81640625,-0.028674316406249997
0.001117,11.81640625,-0.0296630859375
0.001118,11.81640625,-0.031640625
0.001119,11.767578125,-0.0336181640625
0.00112,11.669921875,-0.0336181640625
0.001121,11.71875,-0.035595703124999996
0.001122,11.669921875,-0.0375732421875
0.001123,11.669921875,-0.03955078125
0.001124,11.669921875,-0.043505859375
0.001125,11.572265625,-0.04647216796875
0.001126,11.572265625,-0.04844970703125
0.001127,11.572265625,-0.0494384765625
0.001128,11.572265625,-0.050427246093749996
0.001129,11.572265625,-0.051416015625
0.00113,11.5234375,-0.04647216796875
0.001131,11.279296875,-0.04844970703125
0.001132,11.376953125,-0.05438232421875
0.001133,11.376953125,-0.059326171875
0.001134,11.376953125,-0.062292480468749994
0.001135,11.376953125,-0.10283203125
0.001136,11.328125,-0.122607421875
0.001137,11.23046875,-0.09591064453124999
0.001138,11.279296875,-0.08206787109375
0.001139,11.23046875,-0.07613525390624999
0.00114,11.23046875,-0.07415771484375
0.001141,11.1328125,-0.0731689453125
0.001142,11.083984375,-0.07415771484375
0.001143,11.083984375,-0.075146484375
0.001144,11.03515625,-0.0771240234375
0.001145,11.03515625,-0.08009033203125
0.001146,10.986328125,-0.08206787109375
0.001147,10.9375,-0.08404541015625
0.001148,10.9375,-0.08602294921874999
0.001149,10.83984375,-0.08701171875
0.00115,10.791015625,-0.08602294921874999
0.001151,10.83984375,-0.08800048828125
0.001152,10.7421875,-0.08997802734375
0.001153,10.7421875,-0.09195556640625
0.001154,10.693359375,-0.09195556640625
0.001155,10.64453125,-0.09393310546875
0.001156,10.595703125,-0.09591064453124999
0.001157,10.595703125,-0.098876953125
0.001158,10.498046875,-0.10085449218749999
0.001159,10.44921875,-0.10184326171875
0.00116,10.44921875,-0.10283203125
0.001161,10.400390625,-0.10283203125
0.001162,10.3515625,-0.10382080078125
0.001163,10.302734375,-0.10480957031249999
0.001164,10.302734375,-0.106787109375
0.001165,10.25390625,-0.106787109375
0.001166,10.15625,-0.1087646484375
0.001167,10.107421875,-0.11074218749999999
0.001168,10.107421875,-0.11370849609375
0.001169,10.05859375,-0.11568603515624999
0.00117,10.05859375,-0.11568603515624999
0.001171,9.9609375,-0.1166748046875
0.001172,9.912109375,-0.1166748046875
0.001173,9.86328125,-0.1166748046875
0.001174,9.814453125,-0.11865234375
0.001175,9.765625,-0.11865234375
0.001176,9.716796875,-0.12062988281249999
0.001177,9.66796875,-0.122607421875
0.001178,9.619140625,-0.12458496093749999
0.001179,9.5703125,-0.12557373046875
